# regions: k[3001,6500]xN[2,1e7] + k[16,6500]xN[1e7+1,3e7]; npoints=145762074292 degenerate=34539342 ambig=20
k,ff1,ff2,ff3,ff4,ff5,ff6,ff7,ff8,ff9,ff10,ff11,ff12,ff13,ff14,ff15,ff16,ff17,ff18,none
4978,10811763,3943673,1366024,463860,154863,51364,16674,5546,1831,577,171,71,19,7,0,0,0,0,0
4979,10806322,3940574,1365575,463615,154934,51362,16684,5514,1772,548,164,67,18,7,0,0,0,0,0
4980,10800359,3937580,1364733,463260,154694,51312,16666,5524,1813,554,170,63,19,6,0,0,0,0,0
4981,10792414,3935974,1363900,463239,154687,51402,16711,5526,1805,566,170,75,24,8,0,0,0,0,0
4982,10786898,3933617,1363173,462974,154425,51287,16685,5573,1797,566,167,67,19,6,0,0,0,0,0
4983,10781133,3931088,1362125,462458,154136,51254,16599,5482,1798,573,172,68,21,6,0,0,0,0,0
4984,10773172,3929679,1361514,462072,154128,51228,16617,5518,1784,565,176,72,20,8,0,0,0,0,0
4985,10767056,3926662,1361103,462419,154210,51091,16630,5525,1793,556,174,66,16,5,0,0,0,0,0
4986,10760538,3924577,1359987,461746,154226,51151,16629,5541,1819,574,167,66,19,6,0,0,0,0,0
4987,10754269,3922099,1359370,461290,153952,51021,16531,5465,1795,566,167,69,21,6,0,0,0,0,0
4988,10748161,3919574,1358377,461245,154117,51168,16597,5534,1775,558,160,63,18,6,0,0,0,0,0
4989,10740751,3917531,1358109,461229,153851,50986,16578,5518,1786,552,168,68,20,6,0,0,0,0,0
4990,10734104,3915167,1356660,460991,153978,51073,16596,5531,1795,563,170,66,20,5,0,0,0,0,0
4991,10728243,3913522,1355929,460507,153607,50909,16580,5507,1777,558,163,68,19,7,0,0,0,0,0
4992,10721148,3910825,1355380,460680,153609,50887,16499,5512,1847,580,171,70,20,5,0,0,0,0,0
4993,10714212,3907923,1355413,460134,153588,50947,16502,5477,1784,555,168,65,19,4,0,0,0,0,0
4994,10708175,3906033,1354424,460172,153272,50781,16486,5519,1766,550,165,64,20,6,0,0,0,0,0
4995,10701944,3904141,1353213,459280,153229,50786,16530,5544,1802,560,167,65,21,5,0,0,0,0,0
4996,10695376,3901590,1352083,459289,153160,50809,16461,5477,1776,566,166,63,16,4,0,0,0,0,0
4997,10689186,3899136,1352094,458921,152850,50672,16474,5508,1781,582,170,66,21,5,0,0,0,0,0
4998,10682099,3897658,1350925,458619,152762,50730,16464,5481,1756,562,169,66,19,5,0,0,0,0,0
4999,10674242,3894989,1350573,458432,152957,50921,16564,5534,1809,578,168,65,18,5,0,0,0,0,0
5000,10669654,3892763,1349320,457986,152660,50608,16427,5460,1783,562,171,75,21,4,0,0,0,0,0
5001,10663448,3889971,1348227,457756,152548,50663,16542,5528,1800,571,173,68,17,5,0,0,0,0,0
5002,10654470,3888054,1348314,457923,152842,50728,16400,5477,1794,576,174,70,20,5,0,0,0,0,0
5003,10649459,3885466,1347211,457634,152494,50690,16500,5484,1776,550,169,64,17,4,0,0,0,0,0
5004,10642275,3882934,1346808,457385,152592,50685,16478,5502,1791,572,176,67,21,6,0,0,0,0,0
5005,10635902,3880291,1345768,457219,152538,50611,16406,5477,1778,562,171,65,19,6,0,0,0,0,0
5006,10629594,3878725,1344918,456886,152238,50610,16462,5472,1793,577,170,67,19,5,0,0,0,0,0
5007,10623246,3876328,1343730,456464,152202,50630,16504,5484,1795,580,180,71,21,6,0,0,0,0,0
5008,10614951,3874608,1343690,456343,152037,50609,16463,5472,1797,574,171,67,20,6,0,0,0,0,0
5009,10611420,3871458,1342432,455584,151756,50389,16409,5474,1787,571,179,66,20,6,0,0,0,0,0
5010,10603271,3869267,1341725,455812,152145,50464,16441,5482,1751,558,164,63,15,5,0,0,0,0,0
5011,10596741,3866406,1341316,455404,151956,50559,16393,5434,1780,561,173,66,23,6,0,0,0,0,0
5012,10590728,3864133,1340179,455652,151980,50424,16371,5477,1774,563,178,73,21,7,0,0,0,0,0
5013,10583470,3863275,1339332,454781,151574,50281,16346,5421,1764,551,170,66,23,5,0,0,0,0,0
5014,10576859,3859776,1338592,454766,151902,50450,16402,5466,1777,567,170,70,22,5,0,0,0,0,0
5015,10569479,3858498,1338128,454945,151631,50363,16392,5421,1763,557,168,66,23,7,0,0,0,0,0
5016,10564090,3855188,1336910,454277,151617,50413,16403,5441,1776,551,169,67,22,5,0,0,0,0,0
5017,10556963,3853699,1336191,453877,151438,50211,16346,5472,1771,582,177,71,21,6,0,0,0,0,0
5018,10550291,3851327,1335876,453797,151446,50162,16384,5409,1772,556,173,71,24,5,0,0,0,0,0
5019,10544052,3847850,1335127,453625,151430,50287,16355,5443,1754,570,178,71,24,6,0,0,0,0,0
5020,10537806,3846017,1334127,453116,151087,50255,16388,5425,1762,568,171,70,24,5,0,0,0,0,0
5021,10531274,3843644,1333065,453116,151309,50318,16371,5456,1756,549,167,69,21,4,0,0,0,0,0
5022,10523656,3841962,1332467,452610,151070,50329,16410,5485,1774,569,167,65,20,5,0,0,0,0,0
5023,10517967,3839621,1331401,452523,151003,50090,16246,5411,1750,548,166,63,19,5,0,0,0,0,0
5024,10511069,3836714,1330893,452193,151123,50343,16481,5482,1792,561,173,69,22,4,0,0,0,0,0
5025,10503825,3835294,1330363,452025,150481,50096,16282,5428,1760,561,168,68,24,5,0,0,0,0,0
5026,10497870,3832713,1329268,451290,150866,50366,16374,5466,1770,556,167,65,23,5,0,0,0,0,0
5027,10491144,3830110,1328788,451675,150673,50015,16292,5405,1769,563,167,65,22,4,0,0,0,0,0
5028,10484328,3828086,1327316,451203,150758,50123,16311,5439,1760,558,167,65,25,5,0,0,0,0,0
5029,10477425,3824766,1327311,451730,150938,50138,16418,5444,1772,567,174,69,24,5,0,0,0,0,0
5030,10471383,3822749,1326424,451089,150440,50054,16319,5423,1757,555,160,61,20,5,0,0,0,0,0
5031,10464703,3819929,1325559,450779,150567,50139,16349,5420,1760,560,165,66,24,5,0,0,0,0,0
5032,10458531,3818276,1324817,450344,150316,50071,16326,5450,1747,575,174,69,23,4,0,0,0,0,0
5033,10452142,3815742,1323845,450200,150073,49893,16210,5423,1786,581,169,69,21,6,0,0,0,0,0
5034,10445796,3813888,1322961,449510,149879,49816,16182,5421,1746,547,163,67,18,4,0,0,0,0,0
5035,10438856,3811085,1322885,449441,150106,49825,16279,5394,1752,550,163,64,22,4,0,0,0,0,0
5036,10431518,3809567,1321465,449265,149904,49912,16252,5399,1752,556,168,67,24,5,0,0,0,0,0
5037,10425114,3807210,1320991,448790,149784,49800,16309,5422,1742,543,166,69,22,5,0,0,0,0,0
5038,10419851,3803930,1320029,448658,149846,49732,16096,5390,1752,555,167,71,22,4,0,0,0,0,0
5039,10411896,3801974,1319569,448488,149682,49827,16174,5365,1735,549,165,67,26,5,0,0,0,0,0
5040,10405855,3799706,1318190,448503,149694,49732,16260,5428,1750,552,164,70,23,5,0,0,0,0,0
5041,10399148,3797286,1317967,447900,149415,49746,16292,5432,1751,555,167,66,23,6,0,0,0,0,0
5042,10390498,3795788,1317004,448190,149540,49863,16250,5436,1767,558,173,69,22,5,0,0,0,0,0
5043,10386372,3792303,1316018,447780,149510,49723,16222,5399,1747,556,168,67,23,4,0,0,0,0,0
5044,10379528,3790558,1315120,447041,149179,49688,16229,5426,1761,562,176,78,26,6,0,0,0,0,0
5045,10371826,3788273,1314932,447176,149292,49587,16174,5344,1710,555,162,64,19,4,0,0,0,0,0
5046,10366334,3785295,1313829,447228,149255,49592,16130,5354,1730,556,176,73,25,4,0,0,0,0,0
5047,10359141,3783200,1313220,446905,149072,49468,16080,5340,1731,561,163,66,25,4,0,0,0,0,0
5048,10353494,3780549,1312266,446264,148926,49467,16208,5345,1733,550,169,70,24,4,0,0,0,0,0
5049,10345009,3779100,1312205,446029,149032,49659,16153,5382,1761,561,173,72,23,3,0,0,0,0,0
5050,10339624,3775854,1310544,445931,148948,49581,16157,5358,1738,545,171,67,25,4,0,0,0,0,0
5051,10331508,3774134,1310966,445886,148927,49538,16155,5370,1709,549,173,73,24,4,0,0,0,0,0
5052,10325519,3771730,1309428,445462,148852,49670,16183,5355,1735,530,162,64,21,5,0,0,0,0,0
5053,10319333,3768723,1309009,444992,148693,49438,16166,5370,1709,539,168,68,20,4,0,0,0,0,0
5054,10313335,3766662,1307484,444866,148737,49575,16206,5425,1769,556,169,65,21,3,0,0,0,0,0
5055,10305971,3764975,1307069,444357,148341,49558,16122,5309,1717,551,172,71,26,5,0,0,0,0,0
5056,10299989,3762368,1306018,443981,148419,49312,16125,5408,1739,541,176,68,22,4,0,0,0,0,0
5057,10292931,3759913,1305633,444513,148185,49355,16014,5326,1719,534,166,69,23,3,0,0,0,0,0
5058,10285536,3757789,1304534,444143,148402,49352,16082,5362,1731,554,165,69,22,4,0,0,0,0,0
5059,10280262,3755243,1303769,443667,147965,49215,16074,5368,1718,553,174,68,25,4,0,0,0,0,0
5060,10273203,3753620,1302914,443157,148024,49166,16038,5278,1696,529,158,63,19,3,0,0,0,0,0
5061,10266744,3750105,1302332,442959,147893,49290,16090,5364,1732,542,166,66,23,4,0,0,0,0,0
5062,10260272,3749690,1300746,442498,147773,49247,16006,5255,1708,536,161,64,21,3,0,0,0,0,0
5063,10253393,3746146,1300494,442424,147735,49173,16061,5367,1737,540,166,64,22,4,0,0,0,0,0
5064,10246331,3744000,1300281,442182,147669,49031,15960,5274,1716,544,161,63,20,4,0,0,0,0,0
5065,10240564,3740770,1298698,442257,147923,49265,16121,5344,1696,537,158,63,21,3,0,0,0,0,0
5066,10233502,3738780,1298376,441686,147472,49072,16002,5316,1734,552,170,67,24,4,0,0,0,0,0
5067,10226477,3737022,1297619,441618,147508,49049,16041,5331,1709,525,162,67,24,5,0,0,0,0,0
5068,10220115,3734107,1296874,441454,147372,49110,15976,5318,1716,536,164,63,26,3,0,0,0,0,0
5069,10213859,3731987,1295646,440789,147216,49064,16006,5302,1697,525,164,68,25,4,0,0,0,0,0
5070,10206701,3729912,1295311,440942,147171,49058,15950,5316,1741,543,162,65,25,3,0,0,0,0,0
5071,10200792,3727036,1294212,440366,146889,48980,16060,5351,1732,546,164,68,22,4,0,0,0,0,0
5072,10193475,3725140,1293725,440311,147002,48854,15977,5249,1718,551,170,67,22,4,0,0,0,0,0
5073,10187769,3722543,1292838,440093,146727,48690,15871,5269,1695,525,160,67,21,2,0,0,0,0,0
5074,10179278,3720675,1292214,439874,147048,48751,15985,5268,1707,538,163,62,19,2,0,0,0,0,0
5075,10174680,3716932,1291102,439541,146817,49097,16116,5342,1731,553,168,69,21,4,0,0,0,0,0
5076,10167314,3715211,1290570,439299,146765,48791,15894,5300,1699,535,154,61,20,2,0,0,0,0,0
5077,10160139,3712922,1289677,439259,146706,48800,16025,5308,1730,549,159,66,18,2,0,0,0,0,0
5078,10153021,3710843,1289278,438750,146935,48975,15969,5321,1733,551,163,67,24,4,0,0,0,0,0
5079,10146973,3708705,1287843,438476,146366,48740,15978,5312,1736,548,167,65,20,3,0,0,0,0,0
5080,10140660,3706436,1287091,437884,146625,48833,15915,5309,1727,528,161,66,21,2,0,0,0,0,0
5081,10133814,3703198,1286440,438571,146446,48788,15914,5271,1712,531,158,66,23,3,0,0,0,0,0
5082,10126808,3700969,1285877,437752,146540,48744,15930,5306,1716,547,163,62,22,3,0,0,0,0,0
5083,10120173,3699229,1284810,438101,146294,48614,15948,5284,1684,531,166,66,23,3,0,0,0,0,0
5084,10113931,3695968,1284710,437082,146290,48582,15902,5278,1702,518,159,62,22,3,0,0,0,0,0
5085,10107925,3694756,1283379,436574,145757,48401,15814,5242,1700,535,162,63,20,2,0,0,0,0,0
5086,10099999,3691884,1283184,436895,146025,48618,15839,5251,1699,532,167,65,21,3,0,0,0,0,0
5087,10094183,3688634,1281893,436617,146040,48639,15825,5223,1679,527,157,63,21,4,0,0,0,0,0
5088,10087225,3686985,1281297,436328,145892,48719,15924,5297,1713,526,157,60,20,2,0,0,0,0,0
5089,10080615,3683725,1280611,436390,145924,48512,15845,5274,1721,546,162,64,22,2,0,0,0,0,0
5090,10071902,3683109,1280233,436096,145842,48621,15883,5212,1684,540,171,68,23,3,0,0,0,0,0
5091,10068108,3679544,1278918,435383,145440,48401,15820,5273,1690,535,158,64,21,3,0,0,0,0,0
5092,10059512,3678058,1277860,435290,145831,48528,15831,5248,1677,531,160,66,22,3,0,0,0,0,0
5093,10054323,3675391,1276900,435175,145509,48439,15819,5248,1692,524,157,63,22,3,0,0,0,0,0
5094,10047283,3672888,1276112,434616,145527,48485,15892,5259,1686,539,166,68,22,2,0,0,0,0,0
5095,10041610,3670513,1275310,434245,145014,48301,15760,5203,1682,537,163,66,21,4,0,0,0,0,0
5096,10035151,3667682,1274521,434077,145157,48301,15826,5243,1709,542,164,64,21,3,0,0,0,0,0
5097,10026845,3665821,1274175,433736,145185,48380,15813,5250,1710,540,165,62,21,2,0,0,0,0,0
5098,10021997,3663287,1272823,433451,144938,48242,15857,5256,1680,527,156,60,21,3,0,0,0,0,0
5099,10012892,3661467,1272779,433578,145079,48308,15806,5219,1699,537,155,61,20,4,0,0,0,0,0
5100,10007207,3659042,1271814,433223,144594,48089,15766,5238,1712,534,158,58,19,2,0,0,0,0,0
5101,10000241,3656677,1271128,432827,144863,48220,15760,5269,1722,538,158,65,21,3,0,0,0,0,0
5102,9993766,3654068,1269856,432701,144705,48201,15738,5231,1673,527,162,65,25,3,0,0,0,0,0
5103,9987519,3651960,1268923,432625,144539,48163,15775,5288,1728,544,163,67,21,3,0,0,0,0,0
5104,9979831,3649922,1268507,432178,144580,48174,15729,5191,1704,535,155,61,22,3,0,0,0,0,0
5105,9974057,3647355,1267404,431598,144442,48113,15774,5263,1691,534,155,61,20,3,0,0,0,0,0
5106,9967742,3644650,1266508,431616,144361,48137,15777,5215,1677,517,163,64,22,2,0,0,0,0,0
5107,9960031,3642298,1266030,431318,144325,48170,15773,5237,1695,537,162,66,19,4,0,0,0,0,0
5108,9954595,3639935,1265090,431089,144128,47966,15713,5250,1727,546,166,68,22,4,0,0,0,0,0
5109,9947884,3637476,1264334,430736,143944,47899,15649,5173,1649,519,159,65,18,2,0,0,0,0,0
5110,9941150,3634646,1263525,430507,143989,48035,15834,5255,1709,547,168,73,27,3,0,0,0,0,0
5111,9934062,3633592,1262641,430001,143827,47878,15699,5184,1671,528,161,66,23,4,0,0,0,0,0
5112,9926269,3631069,1262233,429856,143911,47941,15650,5165,1703,549,167,71,23,3,0,0,0,0,0
5113,9921739,3627858,1260926,429805,143778,47811,15629,5180,1658,526,160,63,20,3,0,0,0,0,0
5114,9913901,3625185,1260777,429508,143634,47940,15738,5201,1689,526,162,65,20,3,0,0,0,0,0
5115,9906800,3623794,1259528,429342,143714,47840,15759,5243,1657,525,165,65,17,2,0,0,0,0,0
5116,9900366,3621403,1258942,428861,143507,47733,15692,5196,1673,535,161,61,18,3,0,0,0,0,0
5117,9893089,3618776,1258266,428887,143625,47677,15658,5199,1659,522,150,60,17,3,0,0,0,0,0
5118,9888155,3616382,1257074,428187,143198,47696,15642,5185,1670,514,156,62,19,2,0,0,0,0,0
5119,9879663,3614183,1256590,428332,143293,47768,15626,5208,1677,532,162,64,20,2,0,0,0,0,0
5120,9874372,3611260,1255949,427956,143000,47656,15648,5153,1645,529,161,66,22,4,0,0,0,0,0
5121,9866842,3608788,1255034,427892,143193,47775,15681,5212,1683,543,161,68,18,3,0,0,0,0,0
5122,9861465,3606367,1253868,427290,143019,47507,15524,5114,1635,518,163,62,17,2,0,0,0,0,0
5123,9853895,3604423,1253217,427154,142941,47728,15675,5177,1678,534,155,59,16,3,0,0,0,0,0
5124,9846348,3602516,1252788,427187,142562,47380,15504,5148,1647,510,146,59,20,3,0,0,0,0,0
5125,9841074,3600136,1251625,426281,142637,47518,15574,5149,1650,505,148,57,18,3,0,0,0,0,0
5126,9831838,3598365,1251210,426476,142909,47681,15564,5133,1641,512,151,61,19,3,0,0,0,0,0
5127,9826496,3595351,1250427,426059,142449,47507,15632,5150,1648,537,161,63,18,2,0,0,0,0,0
5128,9820224,3592732,1249285,425953,142411,47513,15548,5150,1693,538,161,66,20,2,0,0,0,0,0
5129,9813145,3590481,1248750,425478,142188,47558,15534,5109,1627,514,154,59,20,4,0,0,0,0,0
5130,9807206,3587661,1247896,425306,142288,47429,15570,5207,1697,522,156,59,19,2,0,0,0,0,0
5131,9800762,3585214,1246648,424905,142098,47441,15582,5116,1653,509,152,60,18,2,0,0,0,0,0
5132,9794238,3583183,1245965,424496,142005,47441,15528,5147,1668,516,159,63,21,3,0,0,0,0,0
5133,9786718,3580499,1245570,424652,142055,47293,15513,5147,1655,523,158,61,17,3,0,0,0,0,0
5134,9780453,3577628,1244725,424310,142079,47261,15515,5142,1667,521,163,62,18,3,0,0,0,0,0
5135,9773323,3575821,1243895,424054,141857,47357,15633,5183,1669,520,158,66,19,3,0,0,0,0,0
5136,9765903,3573706,1243081,423895,141733,47257,15531,5164,1659,521,157,59,17,2,0,0,0,0,0
5137,9759426,3571809,1242119,423803,141728,47310,15522,5113,1645,515,165,65,17,3,0,0,0,0,0
5138,9753280,3568826,1241366,423122,141619,47188,15492,5115,1627,493,151,60,18,4,0,0,0,0,0
5139,9746679,3566178,1240740,423038,141605,47191,15487,5130,1654,523,153,62,18,3,0,0,0,0,0
5140,9739616,3564008,1239993,422694,141474,47218,15535,5131,1631,502,148,56,17,2,0,0,0,0,0
5141,9733393,3561240,1238782,422541,141498,47159,15408,5131,1659,518,156,58,21,2,0,0,0,0,0
5142,9725797,3559790,1238381,422285,141523,47043,15422,5079,1616,507,150,62,20,4,0,0,0,0,0
5143,9719980,3557166,1236713,421837,141205,47074,15332,5092,1641,502,157,62,21,3,0,0,0,0,0
5144,9713193,3555122,1236634,421594,141091,46927,15379,5053,1601,501,148,57,18,2,0,0,0,0,0
5145,9705865,3551825,1235568,421566,141264,47265,15506,5150,1655,518,160,58,18,3,0,0,0,0,0
5146,9699416,3550601,1235290,420905,140746,46811,15286,5066,1616,495,151,56,17,3,0,0,0,0,0
5147,9692721,3547700,1234202,420998,140959,46841,15229,5026,1629,505,155,59,18,3,0,0,0,0,0
5148,9686475,3545041,1233216,420428,140756,46820,15386,5080,1621,499,152,60,18,3,0,0,0,0,0
5149,9679149,3543238,1232824,420099,140651,46852,15412,5060,1623,513,160,59,17,2,0,0,0,0,0
5150,9671871,3540688,1232218,420162,140425,46750,15251,5029,1613,501,153,62,19,2,0,0,0,0,0
5151,9665733,3538297,1230717,419965,140738,46892,15415,5134,1633,500,152,60,20,4,0,0,0,0,0
5152,9658101,3535610,1230610,419667,140515,46905,15399,5131,1650,516,156,57,20,3,0,0,0,0,0
5153,9652299,3533120,1229356,419349,140557,46813,15399,5132,1656,504,160,60,20,2,0,0,0,0,0
5154,9645681,3530561,1228842,419045,140133,46771,15339,5162,1644,515,153,58,17,3,0,0,0,0,0
5155,9638711,3528541,1227978,418691,140105,46680,15330,5112,1630,503,155,58,17,3,0,0,0,0,0
5156,9633253,3525576,1226607,418483,140069,46690,15345,5107,1628,508,154,58,17,3,0,0,0,0,0
5157,9625655,3523471,1225939,418295,139957,46613,15274,5062,1605,505,154,55,13,2,0,0,0,0,0
5158,9618995,3521465,1225066,418132,139956,46607,15339,5106,1646,514,154,59,18,3,0,0,0,0,0
5159,9612081,3519107,1224713,417352,139521,46633,15283,5082,1613,506,152,57,16,2,0,0,0,0,0
5160,9605319,3515341,1224134,417809,140112,46794,15373,5100,1634,511,156,62,17,3,0,0,0,0,0
5161,9598658,3514049,1222862,417113,139809,46558,15196,5044,1626,516,151,57,19,4,0,0,0,0,0
5162,9592260,3511766,1221986,416762,139503,46432,15251,5103,1634,509,156,62,18,2,0,0,0,0,0
5163,9584437,3509192,1221653,416951,139667,46489,15318,5103,1629,519,156,62,18,2,0,0,0,0,0
5164,9578311,3506708,1220025,416701,139511,46533,15245,5075,1643,516,162,65,22,3,0,0,0,0,0
5165,9571170,3504632,1219734,416358,139536,46588,15257,5041,1633,516,164,66,19,4,0,0,0,0,0
5166,9564315,3502382,1218835,416182,139247,46297,15110,5044,1600,507,154,60,19,3,0,0,0,0,0
5167,9558979,3499990,1217978,415406,138938,46241,15232,5081,1641,505,155,62,18,2,0,0,0,0,0
5168,9551647,3496415,1217321,415451,139096,46499,15326,5103,1660,508,150,60,21,3,0,0,0,0,0
5169,9544519,3494677,1216618,415159,139227,46460,15216,5066,1650,512,159,60,19,2,0,0,0,0,0
5170,9537944,3492857,1215628,414511,138706,46351,15292,5099,1627,511,149,57,18,3,0,0,0,0,0
5171,9530313,3489191,1215395,415314,139105,46379,15255,5089,1641,504,148,55,18,4,0,0,0,0,0
5172,9524148,3487321,1214498,414668,138958,46164,15126,5023,1626,487,145,54,15,2,0,0,0,0,0
5173,9516988,3485467,1213269,414135,138770,46190,15181,5057,1639,524,169,64,20,2,0,0,0,0,0
5174,9511080,3483111,1212585,413694,138385,46248,15152,5056,1646,506,157,65,18,3,0,0,0,0,0
5175,9503228,3480273,1211887,413900,138564,46242,15162,5069,1638,515,157,59,18,4,0,0,0,0,0
5176,9496780,3478719,1211193,413325,138469,46151,15188,5012,1609,493,147,58,18,3,0,0,0,0,0
5177,9490848,3475044,1210480,413196,138136,46035,15076,5010,1619,505,147,54,17,2,0,0,0,0,0
5178,9484382,3473352,1209306,412544,138052,46059,15149,5048,1643,509,150,57,18,3,0,0,0,0,0
5179,9477160,3471091,1208497,412471,137912,46024,15046,5032,1627,515,156,58,20,2,0,0,0,0,0
5180,9469984,3467871,1207810,412492,138420,46241,15167,5028,1600,486,151,59,16,3,0,0,0,0,0
5181,9464190,3465642,1207336,411703,137796,45905,15095,5025,1621,500,153,55,17,4,0,0,0,0,0
5182,9456591,3463553,1206187,411586,137970,46104,15068,5017,1603,486,148,51,14,2,0,0,0,0,0
5183,9451122,3461015,1204848,411175,137813,45990,15101,5044,1628,500,150,56,17,2,0,0,0,0,0
5184,9443677,3458359,1204100,411256,137861,45906,14980,4997,1608,491,137,54,16,3,0,0,0,0,0
5185,9436142,3456690,1204082,411154,137639,45846,14984,4996,1608,498,151,56,19,4,0,0,0,0,0
5186,9429400,3453588,1203090,410915,137632,45849,15021,5002,1612,500,161,58,17,2,0,0,0,0,0
5187,9422635,3452059,1202240,410624,137351,45900,15025,4980,1621,496,143,56,17,2,0,0,0,0,0
5188,9415422,3449384,1201636,410123,137329,45858,15073,5038,1626,513,155,57,21,3,0,0,0,0,0
5189,9409332,3447807,1200172,409575,137227,45768,14978,4985,1603,508,154,60,22,2,0,0,0,0,0
5190,9402788,3444192,1200166,409418,137049,45690,14972,4966,1633,508,156,56,20,3,0,0,0,0,0
5191,9395921,3442117,1198656,409431,137103,45676,14983,4992,1627,497,150,58,19,4,0,0,0,0,0
5192,9389206,3439565,1198048,409069,137045,45736,14977,4982,1627,496,151,61,19,3,0,0,0,0,0
5193,9382614,3437044,1196344,409077,137043,45757,15051,4993,1633,497,142,58,18,2,0,0,0,0,0
5194,9375494,3435580,1196206,408477,136692,45638,14954,4970,1609,494,152,56,18,2,0,0,0,0,0
5195,9368780,3432467,1195479,408137,136652,45526,14970,4938,1602,511,164,59,20,4,0,0,0,0,0
5196,9362604,3429876,1194770,407863,136693,45538,14976,4997,1628,502,161,59,17,3,0,0,0,0,0
5197,9355107,3427653,1193419,407540,136829,45699,15003,5052,1625,487,146,54,15,2,0,0,0,0,0
5198,9348150,3425170,1193324,407629,136567,45720,15048,5027,1623,511,159,59,19,3,0,0,0,0,0
5199,9341736,3423170,1192229,406838,136283,45443,14942,4968,1621,498,152,58,18,3,0,0,0,0,0
5200,9334894,3420458,1191445,407018,136404,45520,14988,4990,1592,496,152,59,19,3,0,0,0,0,0
5201,9328136,3417951,1190795,406510,136249,45384,14925,4995,1598,503,152,56,19,3,0,0,0,0,0
5202,9321310,3416377,1189505,406053,136210,45448,14884,4969,1594,490,152,54,17,3,0,0,0,0,0
5203,9314981,3412868,1189195,406176,135928,45317,14867,4976,1580,483,146,47,15,2,0,0,0,0,0
5204,9307680,3410913,1187885,405944,135952,45411,14960,5018,1607,490,152,57,19,2,0,0,0,0,0
5205,9301035,3408397,1187367,405609,135998,45252,14957,4981,1576,486,145,51,17,4,0,0,0,0,0
5206,9293721,3405703,1186081,405617,136071,45588,14986,5025,1602,483,150,60,20,4,0,0,0,0,0
5207,9287284,3403165,1186656,405313,135634,45150,14774,4915,1566,479,148,56,16,2,0,0,0,0,0
